Tmax,Tmin,Tavg,Depart,DewPoint,WetBulb,Heat,Cool,Sunrise,Sunset,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,Year,Month,Day,BR,HZ,RA,TSRA,VCTS,FU,TS,DZ,BCFG,FG+,MIFG,FG,SQ,SN,VCFG,GR,Date
68.0,61.5,65.0,1.0,59.5,61.5,0.5,0.5,0 days 05:38:00.000000000,0 days 17:51:00.000000000,0.005,29.285,29.975,3.55,23.0,5.05,2009,9,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009-09-21
76.5,61.0,69.0,3.0,65.0,67.0,0.0,4.0,0 days 05:39:00.000000000,0 days 17:49:00.000000000,0.02,29.310000000000002,29.975,5.2,17.5,7.5,2009,9,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009-09-22
76.0,62.0,69.0,4.0,62.5,64.0,0.0,4.0,0 days 05:40:00.000000000,0 days 17:48:00.000000000,0.0,29.445,30.115000000000002,0.7,31.5,4.35,2009,9,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009-09-23
72.0,64.0,68.5,4.0,62.5,64.5,0.0,3.5,0 days 05:41:00.000000000,0 days 17:46:00.000000000,0.0,29.465,30.155,4.199999999999999,6.5,4.550000000000001,2009,9,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009-09-24
70.0,60.0,65.0,2.0,57.0,60.0,0.0,0.0,0 days 05:42:00.000000000,0 days 17:44:00.000000000,0.09,29.415,30.115000000000002,5.4,11.0,6.8,2009,9,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009-09-25
67.5,55.5,61.5,1.0,56.0,59.0,3.5,0.0,0 days 05:43:00.000000000,0 days 17:42:00.000000000,0.0025,29.18,29.905,3.95,26.5,4.6,2009,9,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009-09-26
74.0,51.5,63.0,1.0,53.0,57.5,2.0,0.0,0 days 05:44:00.000000000,0 days 17:41:00.000000000,0.27999999999999997,28.875,29.59,7.8999999999999995,22.5,10.2,2009,9,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009-09-27
62.5,49.5,56.5,-1.5,42.0,49.0,8.5,0.0,0 days 05:45:00.000000000,0 days 17:39:00.000000000,0.0075,28.945,29.61,20.05,28.5,20.45,2009,9,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009-09-28
59.0,48.0,53.5,-2.5,42.0,48.0,11.5,0.0,0 days 05:46:00.000000000,0 days 17:37:00.000000000,0.0025,29.310000000000002,29.96,8.7,33.0,10.25,2009,9,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009-09-29
61.5,48.0,55.0,-2.0,41.0,47.5,10.0,0.0,0 days 05:47:00.000000000,0 days 17:35:00.000000000,0.0,29.415,30.105,5.25,3.0,6.9,2009,9,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009-09-30
59.0,42.5,51.0,-4.0,46.0,49.0,14.0,0.0,0 days 05:48:00.000000000,0 days 17:34:00.000000000,0.74,29.155,29.9,8.95,13.0,9.1,2009,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009-10-01
56.0,47.5,52.0,-3.0,46.0,48.0,13.0,0.0,0 days 05:49:00.000000000,0 days 17:32:00.000000000,0.19,28.835,29.555,10.25,21.5,11.8,2009,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009-10-02
57.5,47.0,52.5,-2.5,47.0,49.0,12.5,0.0,0 days 05:50:00.000000000,0 days 17:30:00.000000000,0.07,29.049999999999997,29.705,8.15,26.0,8.600000000000001,2009,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009-10-03
60.5,45.0,53.0,-2.0,42.5,47.0,12.0,0.0,0 days 05:52:00.000000000,0 days 17:29:00.000000000,0.0025,29.310000000000002,29.985,8.95,27.5,9.25,2009,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009-10-04
61.5,42.5,52.5,-2.0,42.0,47.0,12.5,0.0,0 days 05:53:00.000000000,0 days 17:27:00.000000000,0.0,29.32,30.035,2.35,8.5,4.95,2009,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009-10-05
61.5,49.0,55.5,-0.5,46.5,50.5,9.5,0.0,0 days 05:54:00.000000000,0 days 17:25:00.000000000,0.04,28.935,29.655,9.15,24.0,15.0,2009,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009-10-06
60.0,45.0,53.0,-1.5,39.0,46.0,12.0,0.0,0 days 05:55:00.000000000,0 days 17:24:00.000000000,0.0,29.275,29.955,8.85,26.0,10.45,2009,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009-10-07
53.5,46.0,50.0,-3.5,46.0,48.5,15.0,0.0,0 days 05:56:00.000000000,0 days 17:22:00.000000000,0.13,29.215,29.925,4.05,20.5,5.199999999999999,2009,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009-10-08
52.0,39.5,46.0,-4.5,43.5,45.5,19.0,0.0,0 days 05:57:00.000000000,0 days 17:20:00.000000000,0.445,29.235,29.925,9.350000000000001,34.5,10.1,2009,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009-10-09
48.0,32.0,40.5,-7.5,30.0,35.5,24.5,0.0,0 days 05:58:00.000000000,0 days 17:19:00.000000000,0.0,29.52,30.21,7.6,28.5,7.949999999999999,2009,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009-10-10
44.5,29.0,37.0,-8.5,22.5,32.5,28.0,0.0,0 days 05:59:00.000000000,0 days 17:17:00.000000000,0.0,29.635,30.355,1.3,17.0,4.9,2009,10,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009-10-11
48.5,41.5,45.5,-4.5,35.0,40.5,19.5,0.0,0 days 06:00:00.000000000,0 days 17:15:00.000000000,0.0125,29.47,30.189999999999998,0.6,21.5,3.65,2009,10,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009-10-12
47.5,35.0,41.5,-6.0,32.0,38.5,23.5,0.0,0 days 06:02:00.000000000,0 days 17:14:00.000000000,0.0,29.630000000000003,30.35,8.5,1.5,10.65,2009,10,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009-10-13
48.0,42.0,45.0,-4.0,36.0,41.0,20.0,0.0,0 days 06:03:00.000000000,0 days 17:12:00.000000000,0.03,29.435,30.17,10.85,9.5,11.35,2009,10,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009-10-14
44.0,41.0,43.0,-5.0,38.0,40.0,22.0,0.0,0 days 06:04:00.000000000,0 days 17:11:00.000000000,0.31,29.285,30.0,8.8,6.5,9.55,2009,10,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009-10-15
45.5,39.5,42.5,-5.0,36.0,39.5,22.5,0.0,0 days 06:05:00.000000000,0 days 17:09:00.000000000,0.06,29.435000000000002,30.13,7.6499999999999995,35.0,8.149999999999999,2009,10,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009-10-16
52.0,37.5,45.0,-4.0,33.5,39.5,20.0,0.0,0 days 06:06:00.000000000,0 days 17:07:00.000000000,0.0075,29.605,30.3,7.45,34.5,7.949999999999999,2009,10,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009-10-17
53.0,32.0,42.5,-4.5,33.0,39.5,22.5,0.0,0 days 06:07:00.000000000,0 days 17:06:00.000000000,0.0,29.52,30.255000000000003,5.949999999999999,21.0,6.550000000000001,2009,10,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009-10-18
65.5,43.5,55.0,2.0,40.5,47.0,10.0,0.0,0 days 06:08:00.000000000,0 days 17:04:00.000000000,0.0,29.285,30.005000000000003,11.05,21.0,11.15,2009,10,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009-10-19
63.0,49.5,56.5,2.5,47.5,52.0,8.5,0.0,0 days 06:10:00.000000000,0 days 17:03:00.000000000,0.04,29.345,30.03,5.2,19.0,6.35,2009,10,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009-10-20
69.5,55.0,62.5,6.0,51.0,55.5,2.5,0.0,0 days 06:11:00.000000000,0 days 17:01:00.000000000,0.0075,29.285,29.99,11.25,21.0,11.35,2009,10,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009-10-21
58.0,48.5,53.5,1.5,48.5,50.5,11.5,0.0,0 days 06:12:00.000000000,0 days 17:00:00.000000000,0.935,29.205,29.935000000000002,8.55,5.5,13.1,2009,10,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009-10-22
61.5,43.0,52.5,1.5,49.5,50.5,12.5,0.0,0 days 06:13:00.000000000,0 days 16:58:00.000000000,1.09,28.765,29.48,6.4,18.5,15.8,2009,10,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009-10-23
49.5,38.5,44.0,-2.5,37.0,40.5,21.0,0.0,0 days 06:14:00.000000000,0 days 16:57:00.000000000,0.045,29.065,29.735,8.95,26.0,9.600000000000001,2009,10,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009-10-24
62.5,44.0,53.5,2.5,44.0,48.5,11.5,0.0,0 days 06:16:00.000000000,0 days 16:56:00.000000000,0.255,29.29,29.965,5.9,19.0,7.1,2009,10,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009-10-25
55.0,49.5,52.5,2.0,47.5,49.0,12.5,0.0,0 days 06:17:00.000000000,0 days 16:54:00.000000000,0.12,29.315,30.02,5.050000000000001,21.0,7.15,2009,10,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009-10-26
51.5,46.5,49.0,0.0,45.5,47.5,16.0,0.0,0 days 06:18:00.000000000,0 days 16:53:00.000000000,0.11,29.215,29.94,4.95,5.0,6.75,2009,10,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009-10-27
57.5,50.0,54.0,3.5,49.0,51.0,11.0,0.0,0 days 06:19:00.000000000,0 days 16:51:00.000000000,0.0,29.310000000000002,29.99,2.45,13.5,3.65,2009,10,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009-10-28
60.0,47.5,54.0,3.5,50.0,52.0,11.0,0.0,0 days 06:20:00.000000000,0 days 16:50:00.000000000,0.825,29.245,29.985,11.8,14.0,12.05,2009,10,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009-10-29
67.5,46.5,57.5,5.5,53.5,56.0,7.5,0.0,0 days 06:22:00.000000000,0 days 16:49:00.000000000,0.98,28.83,29.555,15.649999999999999,20.5,17.65,2009,10,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009-10-30
46.5,36.0,41.5,-2.5,31.0,38.0,23.5,0.0,0 days 06:23:00.000000000,0 days 16:47:00.000000000,0.0075,29.215,29.865000000000002,12.25,26.0,12.65,2009,10,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009-10-31
70.5,59.5,65.0,5.5,53.5,58.5,0.5,0.5,0 days 04:48:00.000000000,0 days 18:49:00.000000000,0.06,28.92,29.595,8.25,21.5,8.75,2010,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-05-01
68.5,53.5,61.0,3.5,52.0,56.0,4.0,0.0,0 days 04:47:00.000000000,0 days 18:50:00.000000000,0.62,28.935,29.605,3.6,25.5,6.5,2010,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-05-02
72.0,51.0,61.5,3.5,45.0,53.0,3.5,0.0,0 days 04:46:00.000000000,0 days 18:51:00.000000000,0.0,29.1,29.77,8.850000000000001,25.0,9.45,2010,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-05-03
79.5,51.5,66.0,5.5,43.5,54.0,0.0,1.0,0 days 04:44:00.000000000,0 days 18:52:00.000000000,0.0,29.09,29.775,13.0,21.0,13.399999999999999,2010,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-05-04
72.5,56.5,64.5,4.5,37.0,51.0,0.5,0.0,0 days 04:43:00.000000000,0 days 18:53:00.000000000,0.005,29.115,29.77,9.95,27.0,12.45,2010,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-05-05
61.5,47.0,54.5,0.0,39.0,46.0,10.5,0.0,0 days 04:42:00.000000000,0 days 18:55:00.000000000,0.030000000000000002,29.299999999999997,29.99,5.800000000000001,4.5,9.6,2010,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-05-06
59.0,45.5,52.5,-1.5,46.0,48.5,12.5,0.0,0 days 04:41:00.000000000,0 days 18:56:00.000000000,0.73,29.009999999999998,29.73,3.1500000000000004,32.5,13.5,2010,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-05-07
50.0,42.0,46.0,-5.0,35.0,41.0,19.0,0.0,0 days 04:39:00.000000000,0 days 18:57:00.000000000,0.05,29.39,30.055,14.05,29.5,14.8,2010,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-05-08
57.0,37.5,47.5,-4.0,29.0,40.0,17.5,0.0,0 days 04:38:00.000000000,0 days 18:58:00.000000000,0.0,29.625,30.314999999999998,2.15,20.5,6.15,2010,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-05-09
58.0,42.0,50.5,-3.0,30.0,42.0,14.5,0.0,0 days 04:37:00.000000000,0 days 18:59:00.000000000,0.005,29.505,30.244999999999997,13.0,11.5,13.6,2010,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-05-10
55.5,44.0,50.0,-4.5,46.0,47.5,15.0,0.0,0 days 04:36:00.000000000,0 days 19:00:00.000000000,0.845,29.185000000000002,29.895,4.3,10.5,10.15,2010,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-05-11
52.0,45.0,49.0,-4.5,45.0,46.5,16.0,0.0,0 days 04:35:00.000000000,0 days 19:01:00.000000000,0.13,29.384999999999998,30.095,8.600000000000001,6.0,10.2,2010,5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-05-12
75.5,48.5,62.5,1.5,53.5,56.0,2.5,0.0,0 days 04:34:00.000000000,0 days 19:02:00.000000000,1.23,29.255000000000003,29.93,5.35,25.0,12.850000000000001,2010,5,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-05-13
66.5,48.0,57.5,-0.5,43.5,50.5,7.5,0.0,0 days 04:33:00.000000000,0 days 19:03:00.000000000,0.0,29.490000000000002,30.17,11.4,26.0,11.75,2010,5,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-05-14
62.0,45.0,53.5,-3.0,41.5,48.0,11.5,0.0,0 days 04:32:00.000000000,0 days 19:04:00.000000000,0.0,29.560000000000002,30.255000000000003,4.05,4.5,6.1,2010,5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-05-15
66.0,43.5,55.0,-2.5,43.0,49.5,10.0,0.0,0 days 04:31:00.000000000,0 days 19:05:00.000000000,0.0,29.46,30.175,10.399999999999999,5.0,10.8,2010,5,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-05-16
59.0,51.0,55.0,-2.5,42.5,48.5,10.0,0.0,0 days 04:30:00.000000000,0 days 19:06:00.000000000,0.06,29.32,30.035,8.75,3.0,9.3,2010,5,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-05-17
63.5,47.5,56.0,-2.0,40.5,48.0,9.0,0.0,0 days 04:29:00.000000000,0 days 19:07:00.000000000,0.0,29.285,29.985,9.35,2.5,9.95,2010,5,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-05-18
73.5,45.0,59.5,-0.5,39.0,50.5,5.5,0.0,0 days 04:28:00.000000000,0 days 19:08:00.000000000,0.0,29.335,30.02,6.050000000000001,4.0,6.85,2010,5,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-05-19
73.0,49.0,61.5,0.0,49.0,55.0,3.5,0.0,0 days 04:27:00.000000000,0 days 19:09:00.000000000,0.07,29.32,30.02,6.55,12.5,7.6,2010,5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-05-20
72.5,56.0,64.5,2.0,58.0,60.0,0.5,0.0,0 days 04:26:00.000000000,0 days 19:10:00.000000000,0.305,29.18,29.875,4.8,11.0,6.25,2010,5,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-05-21
73.0,58.0,65.5,2.5,59.0,61.0,0.0,0.5,0 days 04:25:00.000000000,0 days 19:11:00.000000000,0.005,29.259999999999998,29.94,3.05,10.5,5.75,2010,5,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-05-22
89.0,63.5,76.5,7.5,65.5,69.0,0.0,11.5,0 days 04:25:00.000000000,0 days 19:12:00.000000000,0.0,29.295,29.965,9.75,18.0,10.0,2010,5,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-05-23
91.0,71.5,81.5,9.5,66.5,71.5,0.0,16.5,0 days 04:24:00.000000000,0 days 19:13:00.000000000,0.0,29.36,30.020000000000003,6.449999999999999,13.5,8.05,2010,5,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-05-24
87.5,70.0,79.0,8.5,61.5,68.0,0.0,14.0,0 days 04:23:00.000000000,0 days 19:14:00.000000000,0.0,29.36,30.03,5.75,12.5,7.949999999999999,2010,5,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-05-25
86.0,68.0,77.5,7.5,62.5,68.0,0.0,12.5,0 days 04:22:00.000000000,0 days 19:15:00.000000000,0.005,29.314999999999998,29.990000000000002,3.1500000000000004,2.5,5.15,2010,5,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-05-26
77.0,62.0,69.5,3.5,50.0,59.0,0.0,4.5,0 days 04:22:00.000000000,0 days 19:16:00.000000000,0.0,29.335,30.015,11.55,2.5,11.85,2010,5,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-05-27
77.5,58.0,68.0,2.5,49.5,58.0,0.0,3.0,0 days 04:21:00.000000000,0 days 19:16:00.000000000,0.0,29.305,30.0,8.9,2.5,9.4,2010,5,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-05-28
85.0,60.5,73.0,4.5,57.0,63.0,0.0,8.0,0 days 04:21:00.000000000,0 days 19:17:00.000000000,0.0,29.255000000000003,29.939999999999998,4.75,6.0,5.699999999999999,2010,5,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-05-29
91.0,62.5,77.0,6.0,59.0,66.0,0.0,12.0,0 days 04:20:00.000000000,0 days 19:18:00.000000000,0.0025,29.195,29.869999999999997,4.55,17.5,6.0,2010,5,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-05-30
82.5,65.5,74.5,5.0,64.5,67.0,0.0,9.5,0 days 04:20:00.000000000,0 days 19:19:00.000000000,0.915,29.18,29.855,1.1,21.5,4.75,2010,5,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-05-31
84.5,64.0,74.5,5.0,62.5,67.0,0.0,9.5,0 days 04:19:00.000000000,0 days 19:20:00.000000000,0.0,29.135,29.835,4.75,18.0,6.05,2010,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-06-01
77.0,58.0,67.5,1.5,61.0,64.0,0.0,2.5,0 days 04:19:00.000000000,0 days 19:20:00.000000000,1.1600000000000001,29.025,29.700000000000003,3.2,33.0,9.399999999999999,2010,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-06-02
71.0,57.0,64.5,0.0,46.0,55.0,0.5,0.0,0 days 04:18:00.000000000,0 days 19:21:00.000000000,0.0,29.125,29.799999999999997,6.4,4.0,7.75,2010,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-06-03
83.0,58.5,71.0,3.0,59.5,64.5,0.0,6.0,0 days 04:18:00.000000000,0 days 19:22:00.000000000,0.0025,29.035,29.72,7.3,21.5,9.15,2010,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-06-04
79.0,60.0,70.0,2.5,64.0,66.5,0.0,5.0,0 days 04:17:00.000000000,0 days 19:23:00.000000000,0.33,28.975,29.655,4.4,23.5,7.9,2010,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-06-05
75.5,56.5,66.5,0.0,54.5,59.0,0.0,1.5,0 days 04:17:00.000000000,0 days 19:23:00.000000000,0.005,29.189999999999998,29.835,8.75,32.5,10.8,2010,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-06-06
69.5,55.0,62.5,-2.0,48.5,55.0,2.5,0.0,0 days 04:17:00.000000000,0 days 19:24:00.000000000,0.0,29.375,30.045,6.45,7.5,7.4,2010,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-06-07
67.0,58.5,63.0,-1.5,57.0,59.0,2.0,0.0,0 days 04:17:00.000000000,0 days 19:25:00.000000000,0.39,29.25,29.965,8.3,13.0,9.5,2010,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-06-08
83.0,66.0,74.5,4.0,55.5,63.0,0.0,9.5,0 days 04:16:00.000000000,0 days 19:25:00.000000000,0.0,29.16,29.83,10.1,27.5,10.8,2010,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-06-09
76.0,59.0,68.0,0.5,54.0,60.0,0.0,3.0,0 days 04:16:00.000000000,0 days 19:26:00.000000000,0.0,29.285,29.950000000000003,5.05,7.5,6.7,2010,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-06-10
88.5,64.0,76.5,5.0,67.0,71.0,0.0,11.5,0 days 04:16:00.000000000,0 days 19:26:00.000000000,0.215,29.21,29.884999999999998,8.7,19.0,10.35,2010,6,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-06-11
77.0,62.0,70.0,1.0,63.0,65.0,0.0,5.0,0 days 04:16:00.000000000,0 days 19:27:00.000000000,0.23,29.28,29.950000000000003,3.05,3.0,7.75,2010,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-06-12
72.0,61.5,67.0,-0.5,61.5,63.5,0.0,2.0,0 days 04:16:00.000000000,0 days 19:27:00.000000000,0.25,29.29,29.975,3.55,8.0,4.8,2010,6,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-06-13
71.0,60.5,66.0,-1.5,61.0,62.5,0.0,1.0,0 days 04:16:00.000000000,0 days 19:28:00.000000000,0.0075,29.255000000000003,29.93,5.85,4.5,6.55,2010,6,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-06-14
79.0,60.5,70.0,1.0,65.5,67.0,0.0,5.0,0 days 04:16:00.000000000,0 days 19:28:00.000000000,0.735,29.195,29.884999999999998,2.7,19.5,5.9,2010,6,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-06-15
84.0,64.0,74.5,2.0,60.5,65.0,0.0,9.5,0 days 04:16:00.000000000,0 days 19:29:00.000000000,0.0,29.310000000000002,29.975,6.0,27.5,9.6,2010,6,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-06-16
84.0,65.5,75.0,2.5,61.5,67.0,0.0,10.0,0 days 04:16:00.000000000,0 days 19:29:00.000000000,0.0,29.33,30.005000000000003,5.1,14.0,7.2,2010,6,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-06-17
90.5,66.5,79.0,4.5,66.0,69.0,0.0,14.0,0 days 04:16:00.000000000,0 days 19:29:00.000000000,0.765,29.21,29.915,6.5,21.5,10.0,2010,6,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-06-18
85.5,66.0,76.0,3.0,60.5,66.0,0.0,11.0,0 days 04:16:00.000000000,0 days 19:30:00.000000000,0.0,29.27,29.93,9.95,27.5,11.05,2010,6,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-06-19
80.5,65.5,73.5,1.5,60.5,65.0,0.0,8.5,0 days 04:16:00.000000000,0 days 19:30:00.000000000,0.005,29.369999999999997,30.03,4.1,8.0,4.95,2010,6,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-06-20
85.0,67.5,76.5,3.0,66.0,69.0,0.0,11.5,0 days 04:16:00.000000000,0 days 19:30:00.000000000,0.31,29.285,29.965,5.0,16.5,7.7,2010,6,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-06-21
85.5,69.5,77.5,3.5,68.0,71.0,0.0,12.5,0 days 04:17:00.000000000,0 days 19:31:00.000000000,0.0,29.310000000000002,29.975,6.300000000000001,22.5,7.050000000000001,2010,6,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-06-22
87.0,68.0,77.5,4.0,69.5,71.0,0.0,12.5,0 days 04:17:00.000000000,0 days 19:31:00.000000000,1.05,29.195,29.89,9.75,22.0,11.5,2010,6,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-06-23
82.5,65.0,74.0,2.0,59.5,65.0,0.0,9.0,0 days 04:17:00.000000000,0 days 19:31:00.000000000,0.0,29.354999999999997,30.020000000000003,3.85,34.0,8.399999999999999,2010,6,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-06-24
84.0,64.0,74.0,1.0,61.5,66.5,0.0,9.0,0 days 04:17:00.000000000,0 days 19:31:00.000000000,0.0,29.310000000000002,29.994999999999997,6.45,20.0,7.5,2010,6,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-06-25
87.5,68.5,78.0,3.5,65.5,69.5,0.0,13.0,0 days 04:18:00.000000000,0 days 19:31:00.000000000,0.7749999999999999,29.130000000000003,29.82,1.65,13.5,6.85,2010,6,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-06-26
86.0,72.0,79.5,4.0,69.5,72.5,0.0,14.5,0 days 04:18:00.000000000,0 days 19:31:00.000000000,0.71,28.924999999999997,29.61,7.95,24.0,9.55,2010,6,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-06-27
82.0,64.0,73.5,1.0,59.0,65.0,0.0,8.5,0 days 04:19:00.000000000,0 days 19:31:00.000000000,0.0,29.104999999999997,29.75,9.25,31.0,11.5,2010,6,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-06-28
74.0,60.5,67.5,-2.0,52.5,59.0,0.0,2.5,0 days 04:19:00.000000000,0 days 19:31:00.000000000,0.0,29.435000000000002,30.08,6.45,5.0,8.05,2010,6,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-06-29
75.5,56.5,66.5,-3.0,50.0,57.0,0.0,1.5,0 days 04:19:00.000000000,0 days 19:31:00.000000000,0.0,29.57,30.240000000000002,3.8,4.5,6.3,2010,6,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-06-30
77.0,56.5,67.0,-3.0,47.5,57.0,0.0,2.0,0 days 04:20:00.000000000,0 days 19:31:00.000000000,0.0,29.619999999999997,30.32,5.6,9.5,5.75,2010,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-07-01
